"id","creation_date","modification_date","transaction_type_id","customer_id","status","agcode","number","due_date","payment_date","PaymentMethod","PaymentReferenceNumber","total_amount","comments","reference_number"
"fa481c7f-6a68-4c3e-b1bf-fd77154d495d","2019-06-07 13:05:26.535629-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","ebf2dbbc-039f-47ea-bd46-59e0e5e05696",1,1,"151628","2019-06-13 13:05:26.509245-03","2019-06-10 00:00:00-03","Rapipago","142249","270.0","simesen-joya.com.ar","5433650"
"ed92cc86-79e3-4f52-ae26-7ac02c123d2f","2019-06-07 13:14:18.540816-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","9f25df20-a941-4805-b5b8-229f2b85a7c8",1,1,"151649","2019-06-13 13:14:18.504518-03","2019-06-10 00:00:00-03","Rapipago","142354","270.0","cebol.com.ar","5433785"
"e62c5dfc-eeef-41b8-b492-a4c8973aea09","2019-06-07 13:16:08.345286-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","42f7a205-aace-4baf-a60e-9dd5df4db5db",1,1,"151653","2019-06-13 13:16:08.310445-03","2019-06-10 00:00:00-03","Rapipago","142546","270.0","dispenserjg.com.ar","5433804"
"48dda0cc-6326-488a-885c-43ecde5c1f8b","2019-06-07 13:24:13.816601-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","545dc237-8818-44ed-a12b-d049e278f253",1,1,"151667","2019-06-13 13:24:13.789845-03","2019-06-10 00:00:00-03","Rapipago","142240","270.0","cps.com.ar","5433967"
"abbe013e-b47f-4b1f-b4ca-0cc2be345084","2019-06-07 13:29:36.915564-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","1bb1aa03-f730-479d-b44c-f7a662d29d7a",1,1,"151679","2019-06-13 13:29:36.872245-03","2019-06-10 00:00:00-03","Rapipago","142724","270.0","escribaniasisterna.com.ar","5434077"
"c879ab0b-2fa0-46c6-9c67-f10c0446fdec","2019-06-07 13:57:49.962991-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","cf6b67cc-d81c-4d6d-b812-6e14ff64c8ad",1,1,"151725","2019-06-13 13:57:49.932239-03","2019-06-10 00:00:00-03","Rapipago","142226","270.0","jimenagalitiello.com.ar","5434537"
"e526a559-e98a-45f3-a4d8-f90bdb3ebd5d","2019-06-07 14:11:40.599368-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","b26d5d68-cfbc-4f9f-be44-b5e4d2947ea1",1,1,"151759","2019-06-13 14:11:40.570681-03","2019-06-10 00:00:00-03","Rapipago","142270","270.0","valterargentina.com.ar","5434731"
"d1ffa229-6ddc-4e35-9b5c-f52f1edc14c9","2019-06-07 14:35:20.605476-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","b65ba3c9-ec71-4369-993f-27f8861ac8ac",1,1,"151797","2019-06-13 14:35:20.575634-03","2019-06-10 00:00:00-03","Rapipago","142549","270.0","exotechnology.com.ar","5435126"
"54934ddc-a050-4ee3-882a-08b31b675362","2019-06-07 14:36:30.591774-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","b65ba3c9-ec71-4369-993f-27f8861ac8ac",1,1,"151800","2019-06-13 14:36:30.567399-03","2019-06-10 00:00:00-03","Rapipago","142553","270.0","exo-technology.com.ar","5435148"
"558075a5-fd44-49d4-98e1-7f0c2bd482c6","2019-06-07 14:40:11.590978-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","b65ba3c9-ec71-4369-993f-27f8861ac8ac",1,1,"151808","2019-06-13 14:40:11.56119-03","2019-06-10 00:00:00-03","Rapipago","142550","270.0","exotecnologia.com.ar","5435220"
"489fcf2b-850e-4e84-a250-76adb8b0a4b1","2019-06-07 14:19:42.66048-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","6983ee84-1285-4e69-bb62-3a632dfe7388",1,1,"151768","2019-06-13 14:19:42.638893-03","2019-06-10 00:00:00-03","Rapipago","142473","270.0","ecoliva.com.ar","5434861"
"ec50e1ac-705a-4b36-88b5-c04d334f9924","2019-06-07 14:32:19.346451-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","b70c338b-a899-4a89-bca3-51b8ad8f86b8",1,1,"151785","2019-06-13 14:32:19.304583-03","2019-06-10 00:00:00-03","Rapipago","142523","270.0","broprinter.com.ar","5435015"
"b67c4eb5-32e9-43bb-81eb-710927ba42a2","2019-06-07 14:33:23.472353-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","b65ba3c9-ec71-4369-993f-27f8861ac8ac",1,1,"151787","2019-06-13 14:33:23.445303-03","2019-06-10 00:00:00-03","Rapipago","142557","270.0","exotechnologies.com.ar","5435097"
"86dd2f9c-e8b2-4b6f-9f02-813607c70540","2019-06-07 14:37:31.967294-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","b65ba3c9-ec71-4369-993f-27f8861ac8ac",1,1,"151802","2019-06-13 14:37:31.945472-03","2019-06-10 00:00:00-03","Rapipago","142554","270.0","exotecnologias.com.ar","5435168"
"9501af72-9c2d-4bc8-b5a6-614937f622e9","2019-06-07 14:39:11.386262-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","b65ba3c9-ec71-4369-993f-27f8861ac8ac",1,1,"151804","2019-06-13 14:39:11.356682-03","2019-06-10 00:00:00-03","Rapipago","142555","270.0","exo-tecnologias.com.ar","5435194"
"e1c1ee91-9d96-4e93-97be-73d12c7cbdf9","2019-06-07 14:41:34.352644-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","b65ba3c9-ec71-4369-993f-27f8861ac8ac",1,1,"151812","2019-06-13 14:41:34.314508-03","2019-06-10 00:00:00-03","Rapipago","142552","270.0","exo-tecnologia.com.ar","5435243"
"72349acb-52a2-46b7-ada1-3bef91c91139","2019-06-07 14:58:12.413907-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","d4699142-7e1a-4e73-8b75-35e4f79b6ec6",1,1,"151849","2019-06-13 14:58:12.385093-03","2019-06-10 00:00:00-03","Rapipago","142484","270.0","corpetsrl.com.ar","5435497"
"b567bbfa-4857-40ee-bcc5-62f42d716d03","2019-06-07 15:00:46.225817-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","3cc192e5-87ae-4a09-8273-5312a22b5b11",1,1,"151853","2019-06-13 15:00:46.186818-03","2019-06-10 00:00:00-03","Rapipago","142571","270.0","ralux.com.ar","5391740"
"30914ac9-06b3-45d2-af6e-bfe427d3bcd1","2019-06-07 15:07:15.658496-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","361f8d80-c5e6-4b33-975c-a4f5c6c7cfe2",1,1,"151861","2019-06-13 15:07:15.617835-03","2019-06-10 00:00:00-03","Rapipago","142418","270.0","lilianaftp.com.ar","5435649"
"4f434b51-2929-4d64-bbf2-7e8fa7e67f23","2019-06-07 14:52:28.613152-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","6157b6a6-3b81-44d9-9d61-754e76e2782d",1,1,"151837","2019-06-13 14:52:28.576627-03","2019-06-10 00:00:00-03","Rapipago","142320","270.0","estudiogazali.com.ar","5435410"
"ab71b155-8c1a-483f-b431-0903931266bd","2019-06-07 15:01:33.380887-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","8d13e431-1186-4150-b4cd-bf1b6568790f",1,1,"151855","2019-06-13 15:01:33.339014-03","2019-06-10 00:00:00-03","Rapipago","142350","270.0","trapeziotienda.com.ar","5435551"
"3c581d35-782c-4bf5-8a06-7d7372aa3bd5","2019-06-07 15:11:40.497407-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","9d82534b-7cf8-4d00-a443-92e0973d9f25",1,1,"151877","2019-06-13 15:11:40.465213-03","2019-06-10 00:00:00-03","Rapipago","142592","270.0","laboratoriosruniel.com.ar","5435750"
"1333c8fd-57af-4004-b4be-147fb09bd1e1","2019-06-07 15:19:57.190077-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","8ac5b211-8069-473d-bca3-0d8ccae7f7b4",1,1,"151889","2019-06-13 15:19:57.162776-03","2019-06-10 00:00:00-03","Rapipago","142407","270.0","techocaron.com.ar","5435881"
"095fe12e-9c41-4932-8b66-0fcf365b95f8","2019-06-07 15:29:31.513494-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","371b443f-44a3-4f17-b0ae-dce97d237fb2",1,1,"151914","2019-06-13 15:29:31.490514-03","2019-06-10 00:00:00-03","Rapipago","142389","270.0","dispenserfriocalor.com.ar","5436082"
"9fbafbea-1e56-4f25-a2ad-305710c99915","2019-06-07 15:57:39.145136-03",NULL,"68297545-9b47-4acf-abd6-4661d2a03754","05d23f2f-d4a5-48c1-95bc-3431f80854f5",1,1,"151957","2019-06-13 15:57:39.125813-03","2019-06-10 00:00:00-03","Rapipago","142215","270.0","aaiee.org.ar","5436596"
"9cfecdd1-b4b3-4b27-ad08-45369f296ef6","2019-06-07 16:00:32.826084-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","cf7575af-ee5c-44d5-bedf-0a27019f0842",1,1,"151962","2019-06-13 16:00:32.786806-03","2019-06-10 00:00:00-03","Rapipago","142220","270.0","comarco.com.ar","5436642"
"31c0d4ed-f799-4459-b105-f5d32c61783e","2019-06-07 16:01:37.882373-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","74a3b744-d9e5-44d9-9b84-79e30ab892b2",1,1,"151965","2019-06-13 16:01:37.857011-03","2019-06-10 00:00:00-03","Rapipago","142491","270.0","geomedica.com.ar","5436660"
"c95533f0-6615-418b-b339-7c85cc229236","2019-06-07 16:16:39.389345-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c7ebb3de-79d8-4ff0-a45b-963d2fec4411",1,1,"151993","2019-06-13 16:16:39.359963-03","2019-06-10 00:00:00-03","Rapipago","142289","270.0","reyronzoni.com.ar","5320327"
"afc26fab-4cf9-4534-9d02-f06d6cbde113","2019-06-07 16:27:08.016003-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e78509e6-5911-454d-84c9-290c3cac06f3",1,1,"152010","2019-06-13 16:27:07.992452-03","2019-06-10 00:00:00-03","Rapipago","142642","270.0","vozydatos.com.ar","5437085"
"a62da396-bbdc-4e09-93eb-a7f9c308925c","2019-06-07 16:29:25.782382-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e78509e6-5911-454d-84c9-290c3cac06f3",1,1,"152012","2019-06-13 16:29:25.762256-03","2019-06-10 00:00:00-03","Rapipago","142643","270.0","vydatos.com.ar","5437123"
"1d286e40-31ea-4510-a1bd-d5b253da6386","2019-06-07 16:22:55.036655-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e78509e6-5911-454d-84c9-290c3cac06f3",1,1,"152004","2019-06-13 16:22:55.006048-03","2019-06-10 00:00:00-03","Rapipago","142644","270.0","lantel.com.ar","5437023"
"627e4f77-75ca-48f8-81d8-5c0fcb1277cf","2019-06-07 16:45:55.780825-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","36e67a94-50bf-415e-bbe1-c5ea1fd5e6df",1,1,"152034","2019-06-13 16:45:55.759718-03","2019-06-10 00:00:00-03","Rapipago","142442","270.0","clarion-argentina.com.ar","5437382"
"6634909f-3ecf-4175-a778-3f88f59836da","2019-06-07 16:56:32.145438-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","9af30e86-2dc8-4b0a-a851-0da413f84a0e",1,1,"152047","2019-06-13 16:56:32.105093-03","2019-06-10 00:00:00-03","Rapipago","142572","270.0","carmanparts.com.ar","5437509"
"abe6d15f-32ea-48a1-8144-78c04cd433c8","2019-06-07 16:56:42.936339-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","77cd00c5-1987-4be2-b98d-9bfc454b0e64",1,1,"152048","2019-06-13 16:56:42.898369-03","2019-06-10 00:00:00-03","Rapipago","142318","270.0","casaterra.com.ar","5437520"
"25ba1543-74de-4259-b572-529cce66647f","2019-06-07 17:30:04.114922-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","1fb05a28-6dbf-4caf-9988-16606aa981e7",1,1,"152078","2019-06-13 17:30:04.072033-03","2019-06-10 00:00:00-03","Rapipago","142696","270.0","ficeweb.com.ar","5437924"
"ba5bd5c7-0acc-4201-ad51-409afacac746","2019-06-07 17:39:42.28935-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","4a8a035a-5436-455d-962d-a01b21e4b1ba",1,1,"152097","2019-06-13 17:39:42.26699-03","2019-06-10 00:00:00-03","Rapipago","142501","270.0","tgconstructora.com.ar","5438045"
"c8380e38-44a3-407d-9943-a31109c60cb3","2019-06-07 17:41:27.419143-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","2178d807-3e2e-46d6-8dc6-44ed3238573e",1,1,"152103","2019-06-13 17:41:27.39841-03","2019-06-10 00:00:00-03","Rapipago","142664","270.0","fiambreriailusion.com.ar","5438070"
"14f1a8af-312e-4531-96ab-452461db15e0","2019-06-07 17:02:46.908607-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","5833d8f6-fc30-47c8-bcd4-5f21e2b15b84",1,1,"152054","2019-06-13 17:02:46.879927-03","2019-06-10 00:00:00-03","Rapipago","142733","270.0","cabanascalderon.com.ar","5437601"
"fde8c636-fd19-44d2-87d8-0f69674a1fd9","2019-06-07 17:42:07.708859-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","4a8a035a-5436-455d-962d-a01b21e4b1ba",1,1,"152104","2019-06-13 17:42:07.686825-03","2019-06-10 00:00:00-03","Rapipago","142503","270.0","kalpat.com.ar","5438077"
"82f44daf-537b-44e2-9c40-cc49e25a20bc","2019-06-07 17:45:51.682565-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","fcee1e31-9a37-431b-9334-f45fa08999fa",1,1,"152115","2019-06-13 17:45:51.645407-03","2019-06-10 00:00:00-03","Rapipago","142475","270.0","ibseguros.com.ar","5438125"
"c5fe27cf-2971-4695-a099-4d8a1ca487ba","2019-06-07 18:12:31.47272-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","3d3615f0-5e0e-4f61-b2ce-aa94c6ed35f7",1,1,"152166","2019-06-13 18:12:31.451957-03","2019-06-10 00:00:00-03","Rapipago","142568","270.0","cambiemosciudad.com.ar","5438400"
"06935f8f-cbc1-4a99-a04f-71eddc5b06bd","2019-06-07 18:14:34.611677-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","3d3615f0-5e0e-4f61-b2ce-aa94c6ed35f7",1,1,"152169","2019-06-13 18:14:34.591205-03","2019-06-10 00:00:00-03","Rapipago","142567","270.0","cambiemosenlaciudad.com.ar","5438423"
"949017b2-93f5-47bf-85b9-3980ef2d27aa","2019-06-07 18:26:50.303443-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","67f7f806-387c-42fe-a266-3eb496fed080",1,1,"152191","2019-06-13 18:26:50.27393-03","2019-06-10 00:00:00-03","Rapipago","142485","270.0","avalrent.com.ar","5438529"
"6b9670ac-4a27-47ec-97f0-04b0b4a18b8b","2019-06-07 18:47:59.552505-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","6cfb1f0b-70af-4847-b5b4-8357521d663b",1,1,"152213","2019-06-13 18:47:59.525665-03","2019-06-10 00:00:00-03","Rapipago","142269","270.0","aguavirgendelasanimas.com.ar","5438664"
"bf923344-1588-4744-a597-ad648d570b75","2019-06-07 19:02:04.508028-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","8f486d9c-6b89-4675-be98-9eb0052f27ad",1,1,"152228","2019-06-13 19:02:04.486735-03","2019-06-10 00:00:00-03","Rapipago","142577","270.0","estudiocongiusta.com.ar","5438752"
"4ee1fe8c-0e91-47ff-bc22-d222de6c912a","2019-06-07 20:22:00.972235-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","2963573e-2f88-44a7-9e44-04973d272220",1,1,"152331","2019-06-13 20:22:00.943575-03","2019-06-10 00:00:00-03","Rapipago","142517","270.0","serigraficasur.com.ar","5439102"
"8b6ad36d-3300-4418-a345-768d3ba93c72","2019-06-07 20:51:59.012798-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","cd8698b3-e330-4a64-89e1-061e6279f96e",1,1,"152369","2019-06-13 20:51:58.993652-03","2019-06-10 00:00:00-03","Rapipago","142560","270.0","prendas.com.ar","5439190"
"ebd4a81e-37a3-400f-8cb2-87be98729182","2019-06-07 23:04:01.904689-03",NULL,"68297545-9b47-4acf-abd6-4661d2a03754","6df1c640-7991-4c0d-8e84-fad814c86957",1,1,"152436","2019-06-13 23:04:01.878358-03","2019-06-10 00:00:00-03","Rapipago","142516","270.0","adeproh.org.ar","5439382"
"a73d5f49-e38f-48f8-9f15-a6d14b5ba850","2019-06-08 01:23:22.942108-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","5118f3a8-d31a-44fb-a03f-cbeafc1b22d2",1,1,"152464","2019-06-14 01:23:22.915169-03","2019-06-10 00:00:00-03","Rapipago","142390","270.0","escalerasparana.com.ar","5439477"
"32d68bbe-e939-4667-a10a-e85140d3e3e1","2019-06-08 06:26:35.062248-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","9af5a16e-7a37-462b-8adf-0e18685559dd",1,1,"152498","2019-06-14 06:26:35.035866-03","2019-06-10 00:00:00-03","Rapipago","142444","270.0","guemesonline.com.ar","5439531"
"cb4d9202-df82-48e0-896b-01a90f867421","2019-06-08 07:25:46.877118-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","f6ed80d3-28a9-4525-b783-f8e7f1f536c7",1,1,"152503","2019-06-14 07:25:46.853758-03","2019-06-10 00:00:00-03","Rapipago","142727","270.0","app-web.com.ar","5439544"
"560be1a7-91c2-4c16-a592-4e69c06de476","2019-06-08 09:24:21.320482-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","96fcbdfd-b3eb-4d9c-a7a1-0ccbca66fcf9",1,1,"152539","2019-06-14 09:24:21.300507-03","2019-06-10 00:00:00-03","Rapipago","142297","270.0","cabañaslahuenco.com.ar","5439631"
"322095d6-232d-42f4-8560-ff0d7a34f26e","2019-06-08 09:28:17.508917-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","1e2c9b8b-24a5-436e-884e-2933e902d03a",1,1,"152545","2019-06-14 09:28:17.486981-03","2019-06-10 00:00:00-03","Rapipago","142634","270.0","rayoagencia.com.ar","5439640"
"4f883fa5-bf4f-4d1b-b8a0-8ad6d51d3a13","2019-06-08 10:00:00.766369-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","4b7ac365-2822-4700-8b62-c2b306e20346",1,1,"152570","2019-06-14 10:00:00.73786-03","2019-06-10 00:00:00-03","Rapipago","142455","270.0","smundial.com.ar","5415828"
"86588d06-92e1-496b-8b39-14b8622ebcbd","2019-06-08 10:33:37.94869-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","9f6a8904-3b64-4e08-bc73-fafc50d71707",1,1,"152600","2019-06-14 10:33:37.929052-03","2019-06-10 00:00:00-03","Rapipago","142464","270.0","schiavello.com.ar","5439798"
"f72ad0d8-ea44-4a34-87b8-4c00c0b92935","2019-06-08 10:37:28.749209-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","5118f3a8-d31a-44fb-a03f-cbeafc1b22d2",1,1,"152603","2019-06-14 10:37:28.729565-03","2019-06-10 00:00:00-03","Rapipago","142391","270.0","reservamartingarcia.com.ar","5439811"
"06139f04-96e1-4e9f-a0e8-5f0b05c9b225","2019-06-08 11:02:39.589237-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c7206020-eb92-4401-928e-08a92f14a429",1,1,"152631","2019-06-14 11:02:39.569908-03","2019-06-10 00:00:00-03","Rapipago","142524","270.0","soldeinvierno.com.ar","5439888"
"2dfbff0f-fc7d-4a1f-ba1d-b0ec2d90f53a","2019-06-08 11:17:04.46159-03",NULL,"70c65147-1620-4c66-9007-ca8c22458675","76e98979-5552-4930-bc7f-d30af179686b",1,1,"152644","2019-06-14 11:17:04.434875-03","2019-06-10 00:00:00-03","Rapipago","142276","110.0","hilariolagos.gob.ar","5439925"
"e3322bc4-96fe-4d2c-965e-1f515123b999","2019-06-08 11:19:05.933561-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","97b881b9-8cbe-47ee-8165-91cff73a0e5f",1,1,"152645","2019-06-14 11:19:05.914761-03","2019-06-10 00:00:00-03","Rapipago","142275","270.0","bancred.com.ar","5439928"
"bc8ab649-dd97-41cb-854c-6c75fed4bfe8","2019-06-08 11:28:58.593338-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","23be6fe8-cbad-4009-a27c-166be1cd71f1",1,1,"152658","2019-06-14 11:28:58.524232-03","2019-06-10 00:00:00-03","Rapipago","142426","270.0","rincondeestrellas.com.ar","5439962"
"3e1d8ea2-7920-4ac1-b7c1-9656208f2a38","2019-06-08 11:27:57.75964-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","1eab4feb-78f5-407f-821d-d05b898432df",1,1,"152656","2019-06-14 11:27:57.740721-03","2019-06-10 00:00:00-03","Rapipago","142271","270.0","sanitapp.com.ar","5439960"
"8f1ae842-a6e8-40b0-a62c-4c999d4bb89b","2019-06-08 11:49:51.417668-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","8df67546-c5e5-42e0-a5b0-7cb61afedeb9",1,1,"152684","2019-06-14 11:49:51.382215-03","2019-06-10 00:00:00-03","Rapipago","142250","270.0","vettex.com.ar","5440020"
"f9d1c3dd-069e-4d8c-a24e-f74f09c6f83b","2019-06-08 11:53:03.056906-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","8df67546-c5e5-42e0-a5b0-7cb61afedeb9",1,1,"152689","2019-06-14 11:53:03.03783-03","2019-06-10 00:00:00-03","Rapipago","142251","270.0","rayobus.com.ar","5440027"
"8b98ea7f-8561-4ee4-a802-824a23c8e36d","2019-06-08 11:55:06.935539-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","6d9af095-7d67-4fa9-b269-23349bf790b2",1,1,"152692","2019-06-14 11:55:06.909684-03","2019-06-10 00:00:00-03","Rapipago","142260","270.0","teycia.com.ar","5440034"
"d4b12e38-e094-474f-ad2d-b911ad32ad30","2019-06-08 12:04:15.612489-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","e86dedb2-604a-48a0-9f27-4d347d7a5ebd",1,1,"152698","2019-06-14 12:04:15.591141-03","2019-06-10 00:00:00-03","Rapipago","142547","270.0","gabyestrada.com.ar","5440054"
"af5ebe5b-7371-4e81-9572-500dea5c19fd","2019-06-08 12:15:08.709679-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","41bcaff3-8020-4044-abc8-d65a92302ce3",1,1,"152716","2019-06-14 12:15:08.681399-03","2019-06-10 00:00:00-03","Rapipago","142238","270.0","fullcardtarjeta.com.ar","5440088"
"0667a776-9263-458b-a5d1-89db743033b0","2019-06-08 12:31:49.051025-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","6a27032e-eb1c-4bbd-b0cc-e20059bd5e84",1,1,"152732","2019-06-14 12:31:49.023759-03","2019-06-10 00:00:00-03","Rapipago","142604","270.0","fuegosagrado.com.ar","5440131"
"aa9300da-2753-428e-bc7a-4d4641a6546f","2019-06-08 12:53:19.296401-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","cca1ceb9-ebfa-4016-9d12-8e7cbcaa66c8",1,1,"152751","2019-06-14 12:53:19.269294-03","2019-06-10 00:00:00-03","Rapipago","142548","270.0","outdoorvgb.com.ar","5440192"
"1016b94d-d5f4-4824-a493-0b1c0eb5990b","2019-06-08 12:55:17.398979-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","294ce717-f09a-4ad5-9f05-1fcc3a24edd9",1,1,"152754","2019-06-14 12:55:17.371211-03","2019-06-10 00:00:00-03","Rapipago","142718","270.0","ninorepuestos.com.ar","5440197"
"6c5f30ef-2996-4cb2-90df-d6123766e4ea","2019-06-08 16:33:29.90703-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","a0aff448-e4d3-4fbb-81fd-42ddc44563e2",1,1,"152876","2019-06-14 16:33:29.887901-03","2019-06-10 00:00:00-03","Rapipago","142607","270.0","onlinetalentfinder.com.ar","5440509"
"650b590c-ffd1-4006-8c06-ebf76fb57649","2019-06-08 16:40:02.017684-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","1f16b2df-ef68-4262-ba85-ef36fdb31bb0",1,1,"152881","2019-06-14 16:40:01.991121-03","2019-06-10 00:00:00-03","Rapipago","142506","270.0","bbexchange.com.ar","5440517"
"57860352-61d3-4745-8923-f7004d9cfe69","2019-06-08 17:03:26.918691-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","1f16b2df-ef68-4262-ba85-ef36fdb31bb0",1,1,"152897","2019-06-14 17:03:26.900722-03","2019-06-10 00:00:00-03","Rapipago","142507","270.0","smartarena.com.ar","5440550"
"a109447c-1d0f-406b-bb00-268cc89807b3","2019-06-08 17:35:06.876009-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","dcb0e70e-79b9-422e-a937-132a91842c59",1,1,"152924","2019-06-14 17:35:06.855372-03","2019-06-10 00:00:00-03","Rapipago","142535","270.0","portalmarcospaz.com.ar","5440595"
"ed651f93-6cac-4390-a043-c4f8eb4b58ce","2019-06-08 17:26:57.226395-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","dcb0e70e-79b9-422e-a937-132a91842c59",1,1,"152916","2019-06-14 17:26:57.198597-03","2019-06-10 00:00:00-03","Rapipago","142536","270.0","electrictech.com.ar","5440584"
"c24b0ef7-9af0-4196-b02d-680b4b2c8009","2019-06-08 17:31:14.069937-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","7a8baca9-2b4d-469d-8727-5bd9f50053c1",1,1,"152921","2019-06-14 17:31:14.043462-03","2019-06-10 00:00:00-03","Rapipago","142582","270.0","expoconstruccionsanjuan.com.ar","5440591"
"d6c51019-1374-47a3-8a5b-7b7c9146029f","2019-06-08 18:05:35.647519-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","dcb0e70e-79b9-422e-a937-132a91842c59",1,1,"152933","2019-06-14 18:05:35.629053-03","2019-06-10 00:00:00-03","Rapipago","142534","270.0","electromecanico.com.ar","1873191"
